"","Date","Date_MY","Comments","Users","Posts","Total","Men..20.years.and.older","Women..20.years.and.older","X16.to.19.years.old","White","Black.or.African.American","Asian","Hispanic.or.Latino"
"1731","2018-05-09","2018-5",NA,3561,NA,62.9,71.8,58.3,34.8,63,62.2,62.9,66.4
"1732","2018-05-10","2018-5",NA,NA,NA,62.9,71.8,58.3,34.8,63,62.2,62.9,66.4
"1733","2018-05-11","2018-5",NA,3558,NA,62.9,71.8,58.3,34.8,63,62.2,62.9,66.4
"1734","2018-05-12","2018-5",NA,NA,NA,62.9,71.8,58.3,34.8,63,62.2,62.9,66.4
"1735","2018-05-13","2018-5",NA,3561,NA,62.9,71.8,58.3,34.8,63,62.2,62.9,66.4
"1736","2018-05-14","2018-5",NA,3572,NA,62.9,71.8,58.3,34.8,63,62.2,62.9,66.4
"1737","2018-05-15","2018-5",NA,3578,NA,62.9,71.8,58.3,34.8,63,62.2,62.9,66.4
"1738","2018-05-16","2018-5",NA,NA,NA,62.9,71.8,58.3,34.8,63,62.2,62.9,66.4
"1739","2018-05-17","2018-5",NA,3579,NA,62.9,71.8,58.3,34.8,63,62.2,62.9,66.4
"1740","2018-05-18","2018-5",NA,NA,NA,62.9,71.8,58.3,34.8,63,62.2,62.9,66.4
"1741","2018-05-19","2018-5",NA,NA,NA,62.9,71.8,58.3,34.8,63,62.2,62.9,66.4
"1742","2018-05-20","2018-5",NA,NA,NA,62.9,71.8,58.3,34.8,63,62.2,62.9,66.4
"1743","2018-05-21","2018-5",NA,NA,NA,62.9,71.8,58.3,34.8,63,62.2,62.9,66.4
"1744","2018-05-22","2018-5",NA,3602,NA,62.9,71.8,58.3,34.8,63,62.2,62.9,66.4
"1745","2018-05-23","2018-5",NA,3606,NA,62.9,71.8,58.3,34.8,63,62.2,62.9,66.4
"1746","2018-05-24","2018-5",NA,NA,NA,62.9,71.8,58.3,34.8,63,62.2,62.9,66.4
"1747","2018-05-25","2018-5",NA,NA,NA,62.9,71.8,58.3,34.8,63,62.2,62.9,66.4
"1748","2018-05-26","2018-5",NA,3609,NA,62.9,71.8,58.3,34.8,63,62.2,62.9,66.4
"1749","2018-05-27","2018-5",NA,NA,NA,62.9,71.8,58.3,34.8,63,62.2,62.9,66.4
"1750","2018-05-28","2018-5",NA,3617,NA,62.9,71.8,58.3,34.8,63,62.2,62.9,66.4
"1751","2018-05-29","2018-5",NA,NA,NA,62.9,71.8,58.3,34.8,63,62.2,62.9,66.4
"1752","2018-05-30","2018-5",NA,NA,NA,62.9,71.8,58.3,34.8,63,62.2,62.9,66.4
"1753","2018-05-31","2018-5",NA,NA,NA,62.9,71.8,58.3,34.8,63,62.2,62.9,66.4
"1754","2018-06-01","2018-6",NA,3620,NA,62.9,71.6,58.6,35.4,62.9,62.3,63.6,66.6
"1755","2018-06-02","2018-6",NA,3620,NA,62.9,71.6,58.6,35.4,62.9,62.3,63.6,66.6
"1756","2018-06-03","2018-6",NA,3621,NA,62.9,71.6,58.6,35.4,62.9,62.3,63.6,66.6
"1757","2018-06-04","2018-6",NA,3622,NA,62.9,71.6,58.6,35.4,62.9,62.3,63.6,66.6
"1758","2018-06-05","2018-6",NA,NA,NA,62.9,71.6,58.6,35.4,62.9,62.3,63.6,66.6
"1759","2018-06-06","2018-6",NA,3626,NA,62.9,71.6,58.6,35.4,62.9,62.3,63.6,66.6
"1760","2018-06-07","2018-6",NA,NA,NA,62.9,71.6,58.6,35.4,62.9,62.3,63.6,66.6
"1761","2018-06-08","2018-6",NA,NA,NA,62.9,71.6,58.6,35.4,62.9,62.3,63.6,66.6
"1762","2018-06-09","2018-6",NA,3628,NA,62.9,71.6,58.6,35.4,62.9,62.3,63.6,66.6
"1763","2018-06-10","2018-6",NA,NA,NA,62.9,71.6,58.6,35.4,62.9,62.3,63.6,66.6
"1764","2018-06-11","2018-6",NA,3639,NA,62.9,71.6,58.6,35.4,62.9,62.3,63.6,66.6
"1765","2018-06-12","2018-6",NA,3669,NA,62.9,71.6,58.6,35.4,62.9,62.3,63.6,66.6
"1766","2018-06-13","2018-6",NA,3670,NA,62.9,71.6,58.6,35.4,62.9,62.3,63.6,66.6
"1767","2018-06-14","2018-6",NA,3672,NA,62.9,71.6,58.6,35.4,62.9,62.3,63.6,66.6
"1768","2018-06-15","2018-6",NA,NA,NA,62.9,71.6,58.6,35.4,62.9,62.3,63.6,66.6
"1769","2018-06-16","2018-6",NA,NA,NA,62.9,71.6,58.6,35.4,62.9,62.3,63.6,66.6
"1770","2018-06-17","2018-6",NA,3675,NA,62.9,71.6,58.6,35.4,62.9,62.3,63.6,66.6
"1771","2018-06-18","2018-6",NA,NA,NA,62.9,71.6,58.6,35.4,62.9,62.3,63.6,66.6
"1772","2018-06-19","2018-6",NA,NA,NA,62.9,71.6,58.6,35.4,62.9,62.3,63.6,66.6
"1773","2018-06-20","2018-6",NA,3684,NA,62.9,71.6,58.6,35.4,62.9,62.3,63.6,66.6
"1774","2018-06-21","2018-6",NA,NA,NA,62.9,71.6,58.6,35.4,62.9,62.3,63.6,66.6
"1775","2018-06-22","2018-6",NA,3715,NA,62.9,71.6,58.6,35.4,62.9,62.3,63.6,66.6
"1776","2018-06-23","2018-6",NA,3715,NA,62.9,71.6,58.6,35.4,62.9,62.3,63.6,66.6
"1777","2018-06-24","2018-6",NA,NA,NA,62.9,71.6,58.6,35.4,62.9,62.3,63.6,66.6
"1778","2018-06-25","2018-6",NA,NA,NA,62.9,71.6,58.6,35.4,62.9,62.3,63.6,66.6
"1779","2018-06-26","2018-6",NA,3722,NA,62.9,71.6,58.6,35.4,62.9,62.3,63.6,66.6
"1780","2018-06-27","2018-6",NA,3728,NA,62.9,71.6,58.6,35.4,62.9,62.3,63.6,66.6
"1781","2018-06-28","2018-6",NA,NA,NA,62.9,71.6,58.6,35.4,62.9,62.3,63.6,66.6
"1782","2018-06-29","2018-6",NA,NA,NA,62.9,71.6,58.6,35.4,62.9,62.3,63.6,66.6
"1783","2018-06-30","2018-6",NA,3731,NA,62.9,71.6,58.6,35.4,62.9,62.3,63.6,66.6
"1784","2018-07-01","2018-7",NA,3731,NA,62.9,71.4,58.8,35.2,62.9,62.5,63.8,66.9
"1785","2018-07-02","2018-7",NA,3732,NA,62.9,71.4,58.8,35.2,62.9,62.5,63.8,66.9
"1786","2018-07-03","2018-7",NA,3732,NA,62.9,71.4,58.8,35.2,62.9,62.5,63.8,66.9
"1787","2018-07-04","2018-7",NA,3736,NA,62.9,71.4,58.8,35.2,62.9,62.5,63.8,66.9
"1788","2018-07-05","2018-7",NA,NA,NA,62.9,71.4,58.8,35.2,62.9,62.5,63.8,66.9
"1789","2018-07-06","2018-7",NA,NA,NA,62.9,71.4,58.8,35.2,62.9,62.5,63.8,66.9
"1790","2018-07-07","2018-7",NA,3741,NA,62.9,71.4,58.8,35.2,62.9,62.5,63.8,66.9
"1791","2018-07-08","2018-7",NA,3740,NA,62.9,71.4,58.8,35.2,62.9,62.5,63.8,66.9
"1792","2018-07-09","2018-7",NA,3964,NA,62.9,71.4,58.8,35.2,62.9,62.5,63.8,66.9
"1793","2018-07-10","2018-7",NA,3972,NA,62.9,71.4,58.8,35.2,62.9,62.5,63.8,66.9
"1794","2018-07-11","2018-7",NA,NA,NA,62.9,71.4,58.8,35.2,62.9,62.5,63.8,66.9
"1795","2018-07-12","2018-7",NA,3987,NA,62.9,71.4,58.8,35.2,62.9,62.5,63.8,66.9
"1796","2018-07-13","2018-7",NA,3998,NA,62.9,71.4,58.8,35.2,62.9,62.5,63.8,66.9
"1797","2018-07-14","2018-7",NA,NA,NA,62.9,71.4,58.8,35.2,62.9,62.5,63.8,66.9
"1798","2018-07-15","2018-7",NA,4005,NA,62.9,71.4,58.8,35.2,62.9,62.5,63.8,66.9
"1799","2018-07-16","2018-7",NA,4018,NA,62.9,71.4,58.8,35.2,62.9,62.5,63.8,66.9
"1800","2018-07-17","2018-7",NA,4023,NA,62.9,71.4,58.8,35.2,62.9,62.5,63.8,66.9
"1801","2018-07-18","2018-7",NA,4026,NA,62.9,71.4,58.8,35.2,62.9,62.5,63.8,66.9
"1802","2018-07-19","2018-7",NA,4040,NA,62.9,71.4,58.8,35.2,62.9,62.5,63.8,66.9
"1803","2018-07-20","2018-7",NA,NA,NA,62.9,71.4,58.8,35.2,62.9,62.5,63.8,66.9
"1804","2018-07-21","2018-7",NA,4048,NA,62.9,71.4,58.8,35.2,62.9,62.5,63.8,66.9
"1805","2018-07-22","2018-7",NA,NA,NA,62.9,71.4,58.8,35.2,62.9,62.5,63.8,66.9
"1806","2018-07-23","2018-7",NA,NA,NA,62.9,71.4,58.8,35.2,62.9,62.5,63.8,66.9
"1807","2018-07-24","2018-7",NA,4048,NA,62.9,71.4,58.8,35.2,62.9,62.5,63.8,66.9
"1808","2018-07-25","2018-7",NA,4063,NA,62.9,71.4,58.8,35.2,62.9,62.5,63.8,66.9
"1809","2018-07-26","2018-7",NA,4069,NA,62.9,71.4,58.8,35.2,62.9,62.5,63.8,66.9
"1810","2018-07-27","2018-7",NA,NA,NA,62.9,71.4,58.8,35.2,62.9,62.5,63.8,66.9
"1811","2018-07-28","2018-7",NA,4075,NA,62.9,71.4,58.8,35.2,62.9,62.5,63.8,66.9
"1812","2018-07-29","2018-7",NA,4079,NA,62.9,71.4,58.8,35.2,62.9,62.5,63.8,66.9
"1813","2018-07-30","2018-7",NA,4078,NA,62.9,71.4,58.8,35.2,62.9,62.5,63.8,66.9
"1814","2018-07-31","2018-7",NA,4098,NA,62.9,71.4,58.8,35.2,62.9,62.5,63.8,66.9
"1815","2018-08-01","2018-8",NA,4107,NA,62.7,71.4,58.5,33.4,62.6,62,63.5,65.9
"1816","2018-08-02","2018-8",NA,4114,NA,62.7,71.4,58.5,33.4,62.6,62,63.5,65.9
"1817","2018-08-03","2018-8",NA,4117,NA,62.7,71.4,58.5,33.4,62.6,62,63.5,65.9
"1818","2018-08-04","2018-8",NA,NA,NA,62.7,71.4,58.5,33.4,62.6,62,63.5,65.9
"1819","2018-08-05","2018-8",NA,4128,NA,62.7,71.4,58.5,33.4,62.6,62,63.5,65.9
"1820","2018-08-06","2018-8",NA,4156,NA,62.7,71.4,58.5,33.4,62.6,62,63.5,65.9
"1821","2018-08-07","2018-8",NA,4159,NA,62.7,71.4,58.5,33.4,62.6,62,63.5,65.9
"1822","2018-08-08","2018-8",NA,NA,NA,62.7,71.4,58.5,33.4,62.6,62,63.5,65.9
"1823","2018-08-09","2018-8",NA,NA,NA,62.7,71.4,58.5,33.4,62.6,62,63.5,65.9
"1824","2018-08-10","2018-8",NA,4166,NA,62.7,71.4,58.5,33.4,62.6,62,63.5,65.9
"1825","2018-08-11","2018-8",NA,NA,NA,62.7,71.4,58.5,33.4,62.6,62,63.5,65.9
"1826","2018-08-12","2018-8",NA,NA,NA,62.7,71.4,58.5,33.4,62.6,62,63.5,65.9
"1827","2018-08-13","2018-8",NA,4167,NA,62.7,71.4,58.5,33.4,62.6,62,63.5,65.9
"1828","2018-08-14","2018-8",NA,4166,NA,62.7,71.4,58.5,33.4,62.6,62,63.5,65.9
"1829","2018-08-15","2018-8",NA,4175,NA,62.7,71.4,58.5,33.4,62.6,62,63.5,65.9
"1830","2018-08-16","2018-8",NA,4504,NA,62.7,71.4,58.5,33.4,62.6,62,63.5,65.9
"1831","2018-08-17","2018-8",NA,4585,NA,62.7,71.4,58.5,33.4,62.6,62,63.5,65.9
"1832","2018-08-18","2018-8",NA,4639,NA,62.7,71.4,58.5,33.4,62.6,62,63.5,65.9
"1833","2018-08-19","2018-8",NA,4649,NA,62.7,71.4,58.5,33.4,62.6,62,63.5,65.9
"1834","2018-08-20","2018-8",NA,4689,NA,62.7,71.4,58.5,33.4,62.6,62,63.5,65.9
"1835","2018-08-21","2018-8",NA,4698,NA,62.7,71.4,58.5,33.4,62.6,62,63.5,65.9
"1836","2018-08-22","2018-8",NA,NA,NA,62.7,71.4,58.5,33.4,62.6,62,63.5,65.9
"1837","2018-08-23","2018-8",NA,4742,NA,62.7,71.4,58.5,33.4,62.6,62,63.5,65.9
"1838","2018-08-24","2018-8",NA,4747,NA,62.7,71.4,58.5,33.4,62.6,62,63.5,65.9
"1839","2018-08-25","2018-8",NA,4746,NA,62.7,71.4,58.5,33.4,62.6,62,63.5,65.9
"1840","2018-08-26","2018-8",NA,NA,NA,62.7,71.4,58.5,33.4,62.6,62,63.5,65.9
"1841","2018-08-27","2018-8",NA,NA,NA,62.7,71.4,58.5,33.4,62.6,62,63.5,65.9
"1842","2018-08-28","2018-8",NA,4772,NA,62.7,71.4,58.5,33.4,62.6,62,63.5,65.9
"1843","2018-08-29","2018-8",NA,4777,NA,62.7,71.4,58.5,33.4,62.6,62,63.5,65.9
"1844","2018-08-30","2018-8",NA,4788,NA,62.7,71.4,58.5,33.4,62.6,62,63.5,65.9
"1845","2018-08-31","2018-8",NA,NA,NA,62.7,71.4,58.5,33.4,62.6,62,63.5,65.9
"1846","2018-09-01","2018-9",NA,4794,NA,62.7,71.4,58.5,34.6,62.6,62.4,64.1,66
"1847","2018-09-02","2018-9",NA,NA,NA,62.7,71.4,58.5,34.6,62.6,62.4,64.1,66
"1848","2018-09-03","2018-9",NA,NA,NA,62.7,71.4,58.5,34.6,62.6,62.4,64.1,66
"1849","2018-09-04","2018-9",NA,NA,NA,62.7,71.4,58.5,34.6,62.6,62.4,64.1,66
"1850","2018-09-05","2018-9",NA,NA,NA,62.7,71.4,58.5,34.6,62.6,62.4,64.1,66
"1851","2018-09-06","2018-9",NA,4822,NA,62.7,71.4,58.5,34.6,62.6,62.4,64.1,66
"1852","2018-09-07","2018-9",NA,4833,NA,62.7,71.4,58.5,34.6,62.6,62.4,64.1,66
"1853","2018-09-08","2018-9",NA,4836,NA,62.7,71.4,58.5,34.6,62.6,62.4,64.1,66
"1854","2018-09-09","2018-9",NA,4844,NA,62.7,71.4,58.5,34.6,62.6,62.4,64.1,66
"1855","2018-09-10","2018-9",NA,NA,NA,62.7,71.4,58.5,34.6,62.6,62.4,64.1,66
"1856","2018-09-11","2018-9",NA,NA,NA,62.7,71.4,58.5,34.6,62.6,62.4,64.1,66
"1857","2018-09-12","2018-9",NA,NA,NA,62.7,71.4,58.5,34.6,62.6,62.4,64.1,66
"1858","2018-09-13","2018-9",NA,NA,NA,62.7,71.4,58.5,34.6,62.6,62.4,64.1,66
"1859","2018-09-14","2018-9",NA,NA,NA,62.7,71.4,58.5,34.6,62.6,62.4,64.1,66
"1860","2018-09-15","2018-9",NA,NA,NA,62.7,71.4,58.5,34.6,62.6,62.4,64.1,66
"1861","2018-09-16","2018-9",NA,NA,NA,62.7,71.4,58.5,34.6,62.6,62.4,64.1,66
"1862","2018-09-17","2018-9",NA,NA,NA,62.7,71.4,58.5,34.6,62.6,62.4,64.1,66
"1863","2018-09-18","2018-9",NA,NA,NA,62.7,71.4,58.5,34.6,62.6,62.4,64.1,66
"1864","2018-09-19","2018-9",NA,NA,NA,62.7,71.4,58.5,34.6,62.6,62.4,64.1,66
"1865","2018-09-20","2018-9",NA,NA,NA,62.7,71.4,58.5,34.6,62.6,62.4,64.1,66
"1866","2018-09-21","2018-9",NA,NA,NA,62.7,71.4,58.5,34.6,62.6,62.4,64.1,66
"1867","2018-09-22","2018-9",NA,NA,NA,62.7,71.4,58.5,34.6,62.6,62.4,64.1,66
"1868","2018-09-23","2018-9",NA,5099,NA,62.7,71.4,58.5,34.6,62.6,62.4,64.1,66
"1869","2018-09-24","2018-9",NA,5108,NA,62.7,71.4,58.5,34.6,62.6,62.4,64.1,66
"1870","2018-09-25","2018-9",NA,5116,NA,62.7,71.4,58.5,34.6,62.6,62.4,64.1,66
"1871","2018-09-26","2018-9",NA,5130,NA,62.7,71.4,58.5,34.6,62.6,62.4,64.1,66
"1872","2018-09-27","2018-9",NA,5135,NA,62.7,71.4,58.5,34.6,62.6,62.4,64.1,66
"1873","2018-09-28","2018-9",NA,5148,NA,62.7,71.4,58.5,34.6,62.6,62.4,64.1,66
"1874","2018-09-29","2018-9",NA,5157,NA,62.7,71.4,58.5,34.6,62.6,62.4,64.1,66
"1875","2018-09-30","2018-9",NA,5177,NA,62.7,71.4,58.5,34.6,62.6,62.4,64.1,66
"1876","2018-10-01","2018-10",NA,5217,NA,62.9,71.5,58.6,35.3,62.8,62.6,63.9,66
"1877","2018-10-02","2018-10",NA,5255,NA,62.9,71.5,58.6,35.3,62.8,62.6,63.9,66
"1878","2018-10-03","2018-10",NA,5264,NA,62.9,71.5,58.6,35.3,62.8,62.6,63.9,66
"1879","2018-10-04","2018-10",NA,5268,NA,62.9,71.5,58.6,35.3,62.8,62.6,63.9,66
"1880","2018-10-05","2018-10",NA,5278,NA,62.9,71.5,58.6,35.3,62.8,62.6,63.9,66
"1881","2018-10-06","2018-10",NA,5292,NA,62.9,71.5,58.6,35.3,62.8,62.6,63.9,66
"1882","2018-10-07","2018-10",NA,5313,NA,62.9,71.5,58.6,35.3,62.8,62.6,63.9,66
"1883","2018-10-08","2018-10",NA,5320,NA,62.9,71.5,58.6,35.3,62.8,62.6,63.9,66
"1884","2018-10-09","2018-10",10,5328,2,62.9,71.5,58.6,35.3,62.8,62.6,63.9,66
"1885","2018-10-10","2018-10",NA,5339,NA,62.9,71.5,58.6,35.3,62.8,62.6,63.9,66
"1886","2018-10-11","2018-10",25,NA,4,62.9,71.5,58.6,35.3,62.8,62.6,63.9,66
"1887","2018-10-12","2018-10",17,5345,4,62.9,71.5,58.6,35.3,62.8,62.6,63.9,66
"1888","2018-10-13","2018-10",13,5342,1,62.9,71.5,58.6,35.3,62.8,62.6,63.9,66
"1889","2018-10-14","2018-10",7,5346,2,62.9,71.5,58.6,35.3,62.8,62.6,63.9,66
"1890","2018-10-15","2018-10",NA,5389,NA,62.9,71.5,58.6,35.3,62.8,62.6,63.9,66
"1891","2018-10-16","2018-10",11,NA,NA,62.9,71.5,58.6,35.3,62.8,62.6,63.9,66
"1892","2018-10-17","2018-10",32,6060,8,62.9,71.5,58.6,35.3,62.8,62.6,63.9,66
"1893","2018-10-18","2018-10",291,7222,31,62.9,71.5,58.6,35.3,62.8,62.6,63.9,66
"1894","2018-10-19","2018-10",NA,7608,NA,62.9,71.5,58.6,35.3,62.8,62.6,63.9,66
"1895","2018-10-20","2018-10",143,7698,9,62.9,71.5,58.6,35.3,62.8,62.6,63.9,66
"1896","2018-10-21","2018-10",90,7733,7,62.9,71.5,58.6,35.3,62.8,62.6,63.9,66
"1897","2018-10-22","2018-10",47,7744,6,62.9,71.5,58.6,35.3,62.8,62.6,63.9,66
"1898","2018-10-23","2018-10",34,7781,5,62.9,71.5,58.6,35.3,62.8,62.6,63.9,66
"1899","2018-10-24","2018-10",24,7808,2,62.9,71.5,58.6,35.3,62.8,62.6,63.9,66
"1900","2018-10-25","2018-10",35,7821,6,62.9,71.5,58.6,35.3,62.8,62.6,63.9,66
"1901","2018-10-26","2018-10",29,7847,2,62.9,71.5,58.6,35.3,62.8,62.6,63.9,66
"1902","2018-10-27","2018-10",37,7851,7,62.9,71.5,58.6,35.3,62.8,62.6,63.9,66
"1903","2018-10-28","2018-10",NA,7872,NA,62.9,71.5,58.6,35.3,62.8,62.6,63.9,66
"1904","2018-10-29","2018-10",NA,7885,NA,62.9,71.5,58.6,35.3,62.8,62.6,63.9,66
"1905","2018-10-30","2018-10",46,7888,6,62.9,71.5,58.6,35.3,62.8,62.6,63.9,66
"1906","2018-10-31","2018-10",65,7896,3,62.9,71.5,58.6,35.3,62.8,62.6,63.9,66
"1907","2018-11-01","2018-11",NA,8004,NA,62.9,71.5,58.7,35.2,62.9,62.1,64.1,66.6
"1908","2018-11-02","2018-11",76,8081,11,62.9,71.5,58.7,35.2,62.9,62.1,64.1,66.6
"1909","2018-11-03","2018-11",59,8100,9,62.9,71.5,58.7,35.2,62.9,62.1,64.1,66.6
"1910","2018-11-04","2018-11",NA,8131,NA,62.9,71.5,58.7,35.2,62.9,62.1,64.1,66.6
"1911","2018-11-05","2018-11",49,8149,6,62.9,71.5,58.7,35.2,62.9,62.1,64.1,66.6
"1912","2018-11-06","2018-11",37,8199,7,62.9,71.5,58.7,35.2,62.9,62.1,64.1,66.6
"1913","2018-11-07","2018-11",35,8213,3,62.9,71.5,58.7,35.2,62.9,62.1,64.1,66.6
"1914","2018-11-08","2018-11",28,8231,4,62.9,71.5,58.7,35.2,62.9,62.1,64.1,66.6
"1915","2018-11-09","2018-11",13,8265,3,62.9,71.5,58.7,35.2,62.9,62.1,64.1,66.6
"1916","2018-11-10","2018-11",22,8308,6,62.9,71.5,58.7,35.2,62.9,62.1,64.1,66.6
"1917","2018-11-11","2018-11",NA,8372,NA,62.9,71.5,58.7,35.2,62.9,62.1,64.1,66.6
"1918","2018-11-12","2018-11",NA,8390,NA,62.9,71.5,58.7,35.2,62.9,62.1,64.1,66.6
"1919","2018-11-13","2018-11",52,8407,5,62.9,71.5,58.7,35.2,62.9,62.1,64.1,66.6
"1920","2018-11-14","2018-11",35,8415,3,62.9,71.5,58.7,35.2,62.9,62.1,64.1,66.6
"1921","2018-11-15","2018-11",26,8451,6,62.9,71.5,58.7,35.2,62.9,62.1,64.1,66.6
"1922","2018-11-16","2018-11",NA,8457,NA,62.9,71.5,58.7,35.2,62.9,62.1,64.1,66.6
"1923","2018-11-17","2018-11",NA,8462,NA,62.9,71.5,58.7,35.2,62.9,62.1,64.1,66.6
"1924","2018-11-18","2018-11",20,8471,7,62.9,71.5,58.7,35.2,62.9,62.1,64.1,66.6
"1925","2018-11-19","2018-11",NA,8487,NA,62.9,71.5,58.7,35.2,62.9,62.1,64.1,66.6
"1926","2018-11-20","2018-11",40,8492,4,62.9,71.5,58.7,35.2,62.9,62.1,64.1,66.6
"1927","2018-11-21","2018-11",25,8493,7,62.9,71.5,58.7,35.2,62.9,62.1,64.1,66.6
"1928","2018-11-22","2018-11",23,8493,3,62.9,71.5,58.7,35.2,62.9,62.1,64.1,66.6
"1929","2018-11-23","2018-11",16,8508,5,62.9,71.5,58.7,35.2,62.9,62.1,64.1,66.6
"1930","2018-11-24","2018-11",76,8531,8,62.9,71.5,58.7,35.2,62.9,62.1,64.1,66.6
"1931","2018-11-25","2018-11",41,8540,5,62.9,71.5,58.7,35.2,62.9,62.1,64.1,66.6
"1932","2018-11-26","2018-11",80,8543,6,62.9,71.5,58.7,35.2,62.9,62.1,64.1,66.6
"1933","2018-11-27","2018-11",79,8598,9,62.9,71.5,58.7,35.2,62.9,62.1,64.1,66.6
"1934","2018-11-28","2018-11",61,8605,9,62.9,71.5,58.7,35.2,62.9,62.1,64.1,66.6
"1935","2018-11-29","2018-11",57,8616,5,62.9,71.5,58.7,35.2,62.9,62.1,64.1,66.6
"1936","2018-11-30","2018-11",NA,8621,NA,62.9,71.5,58.7,35.2,62.9,62.1,64.1,66.6
"1937","2018-12-01","2018-12",13,8624,8,63,71.5,58.8,35.7,63,62,63.6,66.9
"1938","2018-12-02","2018-12",26,8644,3,63,71.5,58.8,35.7,63,62,63.6,66.9
"1939","2018-12-03","2018-12",36,8649,6,63,71.5,58.8,35.7,63,62,63.6,66.9
"1940","2018-12-04","2018-12",3,8668,NA,63,71.5,58.8,35.7,63,62,63.6,66.9
"1941","2018-12-05","2018-12",81,8682,8,63,71.5,58.8,35.7,63,62,63.6,66.9
"1942","2018-12-06","2018-12",61,8699,7,63,71.5,58.8,35.7,63,62,63.6,66.9
"1943","2018-12-07","2018-12",85,8719,12,63,71.5,58.8,35.7,63,62,63.6,66.9
"1944","2018-12-08","2018-12",59,8721,5,63,71.5,58.8,35.7,63,62,63.6,66.9
"1945","2018-12-09","2018-12",20,8739,3,63,71.5,58.8,35.7,63,62,63.6,66.9
"1946","2018-12-10","2018-12",35,8746,9,63,71.5,58.8,35.7,63,62,63.6,66.9
"1947","2018-12-11","2018-12",66,8743,13,63,71.5,58.8,35.7,63,62,63.6,66.9
"1948","2018-12-12","2018-12",NA,8742,NA,63,71.5,58.8,35.7,63,62,63.6,66.9
"1949","2018-12-13","2018-12",59,8756,8,63,71.5,58.8,35.7,63,62,63.6,66.9
"1950","2018-12-14","2018-12",48,8768,7,63,71.5,58.8,35.7,63,62,63.6,66.9
"1951","2018-12-15","2018-12",21,8835,3,63,71.5,58.8,35.7,63,62,63.6,66.9
"1952","2018-12-16","2018-12",68,8895,16,63,71.5,58.8,35.7,63,62,63.6,66.9
"1953","2018-12-17","2018-12",NA,8918,NA,63,71.5,58.8,35.7,63,62,63.6,66.9
"1954","2018-12-18","2018-12",53,8935,11,63,71.5,58.8,35.7,63,62,63.6,66.9
"1955","2018-12-19","2018-12",15,8945,4,63,71.5,58.8,35.7,63,62,63.6,66.9
"1956","2018-12-20","2018-12",63,8945,3,63,71.5,58.8,35.7,63,62,63.6,66.9
"1957","2018-12-21","2018-12",51,8945,8,63,71.5,58.8,35.7,63,62,63.6,66.9
"1958","2018-12-22","2018-12",56,8949,7,63,71.5,58.8,35.7,63,62,63.6,66.9
"1959","2018-12-23","2018-12",34,8949,1,63,71.5,58.8,35.7,63,62,63.6,66.9
"1960","2018-12-24","2018-12",15,8967,3,63,71.5,58.8,35.7,63,62,63.6,66.9
"1961","2018-12-25","2018-12",29,8974,3,63,71.5,58.8,35.7,63,62,63.6,66.9
"1962","2018-12-26","2018-12",43,8990,6,63,71.5,58.8,35.7,63,62,63.6,66.9
"1963","2018-12-27","2018-12",31,8995,3,63,71.5,58.8,35.7,63,62,63.6,66.9
"1964","2018-12-28","2018-12",35,9004,7,63,71.5,58.8,35.7,63,62,63.6,66.9
"1965","2018-12-29","2018-12",34,9016,9,63,71.5,58.8,35.7,63,62,63.6,66.9
"1966","2018-12-30","2018-12",28,9014,4,63,71.5,58.8,35.7,63,62,63.6,66.9
"1967","2018-12-31","2018-12",18,9019,3,63,71.5,58.8,35.7,63,62,63.6,66.9
"1968","2019-01-01","2019-1",313,11644,16,63.1,71.7,58.8,35.5,63,63,64.5,67.2
"1969","2019-01-02","2019-1",124,12796,13,63.1,71.7,58.8,35.5,63,63,64.5,67.2
"1970","2019-01-03","2019-1",87,12851,12,63.1,71.7,58.8,35.5,63,63,64.5,67.2
"1971","2019-01-04","2019-1",101,12863,12,63.1,71.7,58.8,35.5,63,63,64.5,67.2
"1972","2019-01-05","2019-1",99,12970,14,63.1,71.7,58.8,35.5,63,63,64.5,67.2
"1973","2019-01-06","2019-1",97,13007,15,63.1,71.7,58.8,35.5,63,63,64.5,67.2
"1974","2019-01-07","2019-1",NA,13052,NA,63.1,71.7,58.8,35.5,63,63,64.5,67.2
"1975","2019-01-08","2019-1",127,13052,17,63.1,71.7,58.8,35.5,63,63,64.5,67.2
"1976","2019-01-09","2019-1",73,13069,11,63.1,71.7,58.8,35.5,63,63,64.5,67.2
"1977","2019-01-10","2019-1",94,13180,11,63.1,71.7,58.8,35.5,63,63,64.5,67.2
"1978","2019-01-11","2019-1",100,13240,9,63.1,71.7,58.8,35.5,63,63,64.5,67.2
"1979","2019-01-12","2019-1",99,13274,13,63.1,71.7,58.8,35.5,63,63,64.5,67.2
"1980","2019-01-13","2019-1",77,13289,13,63.1,71.7,58.8,35.5,63,63,64.5,67.2
"1981","2019-01-14","2019-1",90,13316,14,63.1,71.7,58.8,35.5,63,63,64.5,67.2
"1982","2019-01-15","2019-1",59,13336,11,63.1,71.7,58.8,35.5,63,63,64.5,67.2
"1983","2019-01-16","2019-1",92,13385,16,63.1,71.7,58.8,35.5,63,63,64.5,67.2
"1984","2019-01-17","2019-1",88,13421,13,63.1,71.7,58.8,35.5,63,63,64.5,67.2
"1985","2019-01-18","2019-1",32,13554,9,63.1,71.7,58.8,35.5,63,63,64.5,67.2
